X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-78.202110697426761,41.566764548648436,0,,,8541407485,,1901,7485,,,,,,,,,,
-78.036259247446836,41.427804525528884,0,,,8485999692,,9980,,,711,,,PARK,RD,,,12/15/2005,
-78.25550657501104,41.485819022718772,0,,,8438010003,,9980,,,6988,,,BRYAN HILL,RD,,,12/15/2005,
-78.25551670538168,41.487124117091895,0,,,8438010501,,9980,,,75,,,WHITTIMORE,RD,,,12/15/2005,
-78.255676740155224,41.498556164818609,0,,,8428959687,,9980,,,1200,,,WHITTIMORE,RD,,,12/15/2005,
-78.255735188683758,41.506081487419436,0,,,8428989482,,9980,,,2335,,,OLD WEST CREEK,RD,,,12/15/2005,
-78.255725129732284,41.504786476320412,0,,,8428979984,,9980,,,13384,,,ROUTE 120,,,,12/15/2005,
-78.24963936485176,41.51682165574281,0,,,8439126372,,9980,,,12,,,WHEATON HOLLOW,RD,,,12/15/2005,
-78.23858138792221,41.516869070574351,0,,,8439427302,,9980,,,519,,,MURRAYS MOUNTAIN,RD,,,12/15/2005,
-78.218505623532096,41.503993310705589,0,,,8448071670,,9980,,,15783,,,ROUTE 120,,,,12/15/2005,
-78.248775990820548,41.502675884260931,0,,,8438178176,,9980,,,2668,,,WHITTIMORE,RD,,,12/15/2005,
-78.218517411778905,41.505631510938926,0,,,8448081179,,9980,,,168,,,PINE TREE,RD,,,12/15/2005,
-78.21855220241801,41.510465594430009,0,,,8448091976,,9980,,,82,,,CLIMAX HOLLOW,RD,,,12/15/2005,
-78.218563762009552,41.512071756438189,0,,,8449001574,,9980,,,301,,,SIZERVILLE,RD,,,12/15/2005,
-78.249992668166271,41.516820122830772,0,,,8439125372,,9980,,,661,,,RICH VALLEY,RD,,,12/15/2005,
-78.227212071974492,41.516916715037155,0,,,8439728312,,9980,,,192,,,BRITTON,RD,,,12/15/2005,
-78.218589357384928,41.515627622125692,0,,,8449011874,,9980,,,801,,,HILLCREST,DR,,,12/15/2005,
-78.230146790523676,41.516904524220408,0,,,8439720312,,9980,,,749,,,PLANK ROAD,HOLW,,,12/15/2005,12/15/2005
-78.401345833554942,41.470086983370351,0,,,7487959597,,9980,,,4912,,,ROUTE 120,,,,12/15/2005,
-78.401444426022806,41.479945754151075,0,,,7487999196,,9980,,,4873,,,BEECHWOOD,RD,,,12/15/2005,
-78.337842556227784,41.537474105787389,0,,,8500705060,,9980,,,288,,,BOBBYS RUN,RD,,,12/15/2005,
-78.328360363260373,41.469569790371416,0,,,8417050204,,9980,,,649,,,MOORE HILL,RD,,,12/15/2005,
-78.328321134409563,41.465151041194247,0,,,8417030603,,9980,,,1124,,,MOORE HILL,RD,,,12/15/2005,
-78.328406310078336,41.474744427195908,0,,,8417070102,,9980,,,8985,,,ROUTE 120,,,,12/15/2005,
-78.32874649826708,41.513031843589339,0,,,8419010007,,9980,,,2579,,,CLEAR CREEK,RD,,,12/15/2005,
-78.305541122376496,41.537634305913521,0,,,8510604010,,9980,,,120,,,ROSE,LN,,,12/15/2005,
-78.297447615813923,41.537673028340862,0,,,8510806020,,9980,,,108,,,BO MAR,DR,,,12/15/2005,
-78.281285069422211,41.537748654691455,0,,,8520300050,,9980,,,736,,,ROUTE 46,,,,12/15/2005,
-78.327796462823883,41.537524899261463,0,,,8510003010,,9980,,,4272,,,RICH VALLEY,RD,,,12/15/2005,
-78.255856838552916,41.521737994258224,0,,,8429949182,,9980,,,1019,,,RICH VALLEY,RD,,,12/15/2005,
-78.191384539670054,41.53812794613944,0,,,8540706060,,9980,,,1622,,,SALT RUN,RD,,,12/15/2005,
-78.238037458161088,41.537939868621052,0,,,8530408090,,9980,,,2332,,,PLANK ROAD,HOLW,,,12/15/2005,
-78.212427835250864,41.538045449969417,0,,,8540109000,,9980,,,2178,,,SIZERVILLE,RD,,,12/15/2005,
-78.182776765664201,41.526686036736521,0,,,8459050802,,9980,,,3330,,,BAUER HOLLOW,RD,,,12/15/2005,
-78.161151910409316,41.538237000950168,0,,,8459599949,,9980,,,4817,,,BAUER HOLLOW,RD,,,12/15/2005,
-78.15993295966787,41.538241341837292,0,,,8459692979,,9980,,,6955,,,STEAM MILL,RD,,,12/15/2005,
-78.255169596460448,41.521398523399093,0,,,8439041060,,1900,1060,,982,,,RICH VALLEY,RD,,,,
-78.255789387434547,41.521355153261588,0,,,,,1901,,,,,,,,,,,
-78.255586084717621,41.521290944850364,0,,,8439030956,,1900,0956,,991,,,RICH VALLEY,RD,,,,
-78.25419179760452,41.521267125401749,0,,,,,1901,,,,,,,,,,,
-78.13899760992453,41.341549814811927,0,,,8462186380,,1900,,,7026,,,3RD,ST,,,,
-78.139294516390024,41.361158922027684,0,,,8463156435,,1900,,,4784,,,BUCKTAIL TRAIL,HWY,,,,
-78.288723356691648,41.491976792757043,0,,,8428039313,,1900,,,11433,,,ROUTE 120,,,,,
-78.243861847857715,41.597829389602673,0,,,8532314823,,1900,,,90,,,APPLEBLOSSOM,LN,,,,
-78.128045253650228,41.33532281584651,0,,,8462466082,,1900,,,478,,,DRIFTWOOD,AVE,,,,
-78.096710581275289,41.318096914604531,0,,,8471392761,,1900,,,40,,,RAILROAD,ST,,,,
-78.210484229257361,41.343190375923278,0,,,8442290050,,1900,,,370,,,MCISAAC,LN,,,,
-78.051814791116229,41.295680785188125,0,,,8481515469,,1900,,,5826,,,JERRY RUN,RD,,,,
-78.110888131716777,41.526276085838902,0,,,8469956588,,1900,,,34,,,SHANTYBROOK,DR,,,,
-78.109531499841211,41.527227134489195,0,,,8479050952,,1900,,,132,,,SHANTYBROOK,DR,,,,
-78.108613957206856,41.527246411590511,0,,,8479053903,,1900,,,127,,,GROUSE RIDGE,LN,,,,
-78.134911929512569,41.348083588901162,0,,,,,1901,,,,,,,,,,,
-78.134630927517151,41.347993918391658,0,,,8463208694,,1900,8694,,475,,,DEER PATH,RD,,,,
-78.138778409240118,41.347609560742576,0,,,8463107551,,1900,7551,,849,,,DEER PATH,RD,,,,
-78.132472862831534,41.347620516941966,0,,,8463304581,,1901,4581,,,,,,,,,,
-78.134925305594763,41.347452730014695,0,,,,,1901,,,,,,,,,,,
-78.133145612083126,41.347436140617972,0,,,8463303404,,1900,3404,,538,,,DEER PATH,RD,,,,
-78.133431504460631,41.347225330993879,0,,,,,1901,,,,,,,,,,,
